"Kalimat Berita","Jenis Berita"
"Palembang-Pasar malam di Benteng Kuto Besak (BKB)Palembangdipermasalahkan karena tak berizin. Pemkot Palembang mengaku rugi besar gara-gara itu.Kepala Dinas Pariwisata Palembang, Sulaiman Amin mengatakan, pasar malam yang disebut sebagai Festival UMKM dan wahana hiburan komedi putar itu berlangsung dari tanggal 18 November 2023 hingga 7 Januari 2024.Meski banyak dikunjungi wisatawan lokal, namun pasar malam itu ternyata tidak memiliki izin dari Pemkot Palembang.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT""Ya pasar malam di kawasan BKB itu memang tidak ada izinnya baik dari Pemkot ataupun dari Dispar sendiri, saya sangat kecewa tiba-tiba ada pasar malam di kawasan BKB ini,"" kata Sulaiman, Senin (4/12).Sulaiman pun menyebut pasar malam ini merugikan Pemkot Palembang karena pasar malam tersebut tiba-tiba muncul dan menutupi cagar budaya Kota Palembang.Baca juga:Pesawat Pelita Air Diancam Bom-Batal Terbang, AP I Beri PenjelasanPemandangan destinasi wisata Benteng Kuto Besak (BKB) juga menjadi tidak sedap dipandang. Selain itu, apel gabungan Forkopimda Palembang jadi batal dilakukan di sana.""Banyak hal yang dirugikan dari pasar malam BKB yang tidak ada izin ini. Selain merugikan destinasi wisata BKB tertutup juga membuat apel gabungan ForkopimdaPalembangbatal dilakukan di BKB,"" katanya.Baca juga:Kisah 100 Motor Tak Bertuan di Bandara Bali, Ditinggal Pemilik Bertahun-tahunMenurut Sulaiman, seharusnya penyelenggara membuat surat pengajuan ke Walikota Palembang terlebih dulu sebelum menggelar event tersebut.""Jika disetujui oleh Wali Kota Palembang dan surat tembusan event masuk di Dinas Pariwisata Palembang barulah (bisa selenggarakan event). Pasti akan kami bantu mempromosikan,"" ujarnya.Baca juga:Bukan Gadis Kretek, Ini Foto Jadul Gadis Sumedang dengan Sebatang RokokPasar malam di BKB itu berlokasi persis di samping sungai Musi Palembang dengan latar belakang Jembatan Ampera Palembang dan Sungai Musi yang merupakan ikon dari kotaPalembang.Pasar malam itu sudah dibuka sejak 18 November lalu dan buka dari pukul 16.00 hingga 24.00 WIB.------Artikel ini telah naik didetikSumbagsel.Simak Video ""Fakta-fakta Rontoknya Wahana Bianglala di Pasar Malam Colomadu""[Gambas:Video 20detik](wsw/wsw)pasar malampalembangbenteng kuto besaksungai musijembatan ampera","Travel"
"Jakarta-Salah satu pendaki Gunung Marapi, yang meminta tolong melalui video dan viral, Yasirli Amri, ditemukan. Dia meninggal dunia.Kepastian itu disampaikan oleh tim DVI Polda Sumbar setelah mengidentifikasi jasad 22 orang pendaki yang menjadi korban Gunung Marapi meletus pada 3 Desember 2023. Yasirli Amri merupakan mahasiswa Politeknik Negeri Padang (PNP).""Betul. Anak kami, mahasiswa kami atas nama Yasirli Amri sudah terindentifikasi oleh tim DVI tadi malam,"" kata Surfa Yondri, direktur PNP kepadadetikSumut,Rabu (6/12/2023).ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTBaca juga:Gunung Marapi 'Waspada' Sejak 2011, Kok Bisa Ramai Pendakian?Baca juga:Gunung Marapi Lebih Sering Tenang, Tiba-tiba MematikanBaca juga:Ibu Beberkan Kondisi Zhafirah, Pendaki Viral yang Selamat dari Erupsi MarapiYondri mengatakan jenazah Sherly, panggilan akrab Yasirli Amri, sudah diambil keluarga sekitar pukul 22.00 WIB tadi malam.""Kami bersama-sama mendampingi pihak keluarga membawa pulang jenazah dari rumah sakit,"" katanya.""Hari ini sudah dimakamkan di kampung halamannya di Batusangkar,"" Yondri menambahkan.Perwakilan kampus mengetahui Sherly menjadi korban dari video yang dibuat oleh korban. dalam video itu terlihat tubuh Sherly dipenuhi abu vulkanik. Gadis 20 tahun itu berusaha berbicara, namun tidak terdengar jelas.Baca juga:Korban Meninggal Dunia di Gunung Marapi 23 PendakiDi kampus, Sherly merupakan mahasiswa angkatan 2022. Dia merupakan Duta Kampus Politeknik Negeri Padang.""Ia adalah salah satu mahasiswi terbaik kami. Aktif di berbagai kegiatan kemahasiswaan,"" kata Yondri.Dalam erupsi Gunung Marapi yang menyebabkan korban jiwa tersebut, ada 14 orang mahasiswa PNP yang menjadi korban. Dari jumlah tersebut, enam pendaki selamat sementara delapan mahasiswa lainnya meninggal dunia.""Mahasiswa kita yang menjadi korban ada 14 orang. Enam orang selamat dan sisanya meninggal dunia,"" katanya lagi.***Artikel ini sudah lebih dulu tayang di detikSumut. Selengkapnya klik disini.Simak Video ""Perdana Mendaki ke Gunung Marapi Berakhir Petaka""[Gambas:Video 20detik](fem/fem)gunung marapigunung marapi erupsi","Travel"
"Jakarta-Kementerian Pariwisata dan Ekonomi Kreatif (Kemenparekraf) tengah menyusun standar penyelenggaraan pariwisata bebas asap rokok.Wisatawandiharapkan dapat liburan dengan lebih nyaman.Asap rokok merupakan salah satu jenispolusiudara yang kerap mengganggu wisatawan ketika mengunjungi sebuah destinasi. Asap rokok ini masih dijumpai di tempat wisata outdoor dan indoor, termasuk juga di bandara yang menjadi pintu gerbang masuk dan keluarnya para pelancong.Asap rokok dapat mengganggu kegiatan wisata yang seharusnya menyenangkan. Wisatawan yang menghirup asap rokok dapat mengalami batuk, sesak napas, hingga mengganggu kenyamanan karena baunya menempel di tubuh.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTUntuk mencegah dampak negatif asap rokok terhadap kenyamanan wisatawan, Kemenparekraf berkolaborasi dengan WHO dan Ruang Kebijakan Kesehatan Indonesia (RUKKI) menggelar lokakarya bertajuk Pengembangan Standar Pariwisata Ramah Lingkungan dan Berkelanjutan. Lokakarya digelar di Hotel JS Luwansa Jakarta pada Rabu (6/12/2023).Kemenparekraf berkolaborasi dengan WHO dan Ruang Kebijakan Kesehatan Indonesia (RUKKI) menggelar lokakarya bertajuk Pengembangan Standar Pariwisata Ramah Lingkungan dan Berkelanjutan. Lokakarya digelar di Hotel JS Luwansa Jakarta pada Rabu (6/12/2023). Foto: (Putu Intan/detikcom)Baca juga:Bukan Gadis Kretek, Ini Foto Jadul Gadis Sumedang dengan Sebatang Rokok""Kita bersama WHO dan RUKKI ingin menyusun atau menguatkan beberapa standar destinasi untuk bebas asap rokok. Kita tahu di destinasi wisata ada yang masih bebas merokok di mana saja. Padahal kita tahu lingkungan wisata itu untuk family, entah membawa istri atau anak-anaknya, ini sebenarnya sangat bahaya terhadap paparan asap rokok. Karena banyak orang kena ISPA itu bukan karena dia perokok tapi karena dia terpapar,"" kata Deputi Bidang Industri dan Investasi Rizki Handayani saat ditemui detikTravel, Rabu (6/12/2023).Rizki menjelaskan, lewat lokakarya ini, Kemenparekraf akan menelurkan indikator-indikator untuk destinasi wisata bebas asap rokok. Standar yang disusun juga akan melingkupi standar umum dan khusus sesuai dengan jenis-jenis tempat atau kegiatan wisata.""Secara umum nanti pasti ada standar umum dan spesifik. Itulah mengapa kami mengundang asosiasi untuk memberikan karakter model bisnis atau pelaksanaan operasional di tempat mereka seperti apa,"" ujarnya.Baca juga:Percobaan Bebas Visa China Berhasil, Turis-turis BerdatanganMenurut Rizki, dengan standarisasi tempat wisata bebas asap rokok ini, kesehatan wisatawan dapat lebih terjamin dan sesuai dengan konsep pariwisata berkelanjutan yang sedang didorong Kemenparekraf. Selain itu, tempat wisata yang bebas asap rokok juga dapat menjaga kelestarian lingkungan karena lingkungan akan menjadi bersih tanpa sampah puntung rokok.""Ketika kita bicara tentang sustainability, salah satunya adalah aspek kesehatan dan keselamatan. Sehat itu dari apa? Kita ingin destinasi sehat itu destinasi yang bebas asap rokok,"" kata dia.""Kita ingin orang yang berkunjung ke destinasi wisata, dia mendapatkan hak untuk sehat. Dia mendapatkan hak untuk lingkungan yang tidak terpapar, itu intinya,"" ujarnya.Simak Video ""Wisman di 2023: Lebih Tinggi dari 2022, Tapi Belum Lampaui Pra-Pandemi""[Gambas:Video 20detik](bnl/wsw)wisatawanwisata tanpa asap rokokpolusiwisata","Travel"
"Badung-Ada 100 motor yang ditinggal begitu saja oleh pemiliknya diBandara Internasional I Gusti Ngurah Rai, Bali. Tagihan parkirnya ada yang mencapai Rp 74 juta.Motor-motor tersebut ditinggalkan dalam kondisi terlantar. Debu tebal tampak menyelimuti motor yang diparkir di gedung parkir sepeda motor Bandara Internasional Ngurah Rai, Bali.Lama motor-motor tak bertuan itu parkir di Bandara Bali bervariasi. Ada yang baru tiga bulan, bahkan, ada juga sepeda motor yang tercatat sudah parkir selama tujuh tahun lebih. Tunggakan tarif parkirnya mencapai Rp 74 juta.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT""Biaya parkir tertinggi adalah kendaraan yang masuk area parkir dari 5 Juli 2016 dengan estimasi sebesar kurang lebih Rp 74 juta,"" kata Pengganti Sementara (Pgs) General Manager PT Angkasa Pura (AP) I Bandara Internasional Ngurah Rai Iwan Novi dalam keterangan resminya, Senin (4/12) lalu.Untuk diketahui, tarif parkir inap di Bandara Ngurah Rai untuk sepeda motor pada tahun 2016 adalah Rp 16 ribu per hari. Namun sejak tahun 2021, tarif parkir itu naik jadi Rp 28 ribu per hari.Baca juga:Kisah 100 Motor Tak Bertuan di Bandara Bali, Ditinggal Pemilik Bertahun-tahunJika ada motor yang terparkir sejak tahun 2016, maka tinggal dikali saja berapa tagihan parkirnya, ditambah tarif parkir inap baru yang berlaku di tahun 2021.Diperkirakan, tunggakan keseluruhan tarif parkir motor-motor yang bervariasi itu jumlahnya mencapai ratusan juta rupiah.Baca juga:Viral Ancaman Bom di Bandara Juanda, Pelita Air Batal TerbangIwan pun menyebut sejauh ini, pihaknya masih berupaya untuk melacak identitas para pemilik motor terabaikan itu.""Mekanisme layanan parkir di Bandara I Gusti Ngurah Rai tidak memungkinkan kami untuk mengetahui pemilik kendaraan bermotor tersebut. Tapi kami sudah mengupayakan kerja sama dengan instansi yang berwenang untuk mencari tahu kepemilikan dari kendaraan bermotor tersebut,"" jelas Iwan.Saat ini, pihak AP IBandara Ngurah Raiakan berkoordinasi dengan Kejaksaan Tinggi (Kejati) Bali. Menurut Iwan, ada mekanisme yang kini sedang dikaji dengan Kejati Bali untuk menangani sepeda motor yang mangkrak di parkiran itu.------Artikel ini telah naik didetikBali.Simak Video ""Heboh Video Kebakaran di Bandara Ngurah Rai Bali, Ini Klarifikasinya""[Gambas:Video 20detik](wsw/wsw)bandara ngurah raibandara ngurah rai baliparkir motorbandarabandara balibali","Travel"
"Jakarta-Bangkok, Ibu Kota Thailand adalah destinasi yang memikat dengan keindahan budayanya yang kaya, arsitektur megah, serta kelezatan kuliner yang menggoda. Tooriz Indonesia sebagai tour agent terkemuka menawarkan paket perjalanan eksklusif ke Bangkok, memungkinkan pelancong untuk merasakan keajaiban kota ini dengan cara yang tak terlupakan. Menjelajahi Destinasi IkonikMenjelajahi Destinasi IkonikBangkok, Ibu Kota Thailand tak hanya menjadi pusat metropolitan yang gemerlap, tetapi juga menjaga kekayaan budaya yang memikat serta menawarkan pengalaman kuliner yang tak terlupakan. Kota ini menjadi magnet bagi para pelancong yang ingin merasakan keajaiban Asia Tenggara dalam segala keindahannyaADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTKeindahan Arsitektur IkonikBangkok dipenuhi dengan keajaiban arsitektur yang menakjubkan. Kuil-kuil kuno seperti Wat Arun dan Wat Pho menawarkan pemandangan megah dengan dekorasi yang kaya akan detail seni dan spiritualitas yang dalam. Menara tinggi Wat Arun dengan ukiran keramik warna-warni dan patung Buddha yang terletak di Wat Pho adalah must-visit yang tak boleh dilewatkan.Kekayaan Budaya yang MemikatBudaya Thailand begitu meresap dalam kehidupan sehari-hari Bangkok. Dari tarian tradisional yang memukau hingga festival yang meriah, pelancong bisa terlibat langsung dalam perayaan budaya yang mempesona. Museum-museum yang menggambarkan sejarah dan warisan budaya Thailand juga menjadi tempat yang menarik untuk dikunjungi.Petualangan Kuliner yang MenggodaKuliner Bangkok adalah surga bagi penikmat makanan. Dari jajanan lezat di kaki lima hingga makanan kelas atas di restoran mewah, setiap sudut kota menawarkan cita rasa yang menggoda. Mencicipi hidangan seperti Tom Yum, Pad Thai, dan Mango Sticky Rice adalah pengalaman yang tak terlupakan bagi penikmat makanan.Gemerlap Kehidupan MalamBangkok tak pernah tidur, terutama di malam hari. Jalan Khao San dan Soi Cowboy menawarkan pengalaman malam yang berbeda-beda. Dari bar-bar yang ramai hingga pertunjukan malam yang menghibur, kehidupan malam Bangkok memiliki daya tariknya sendiri bagi para pelancong.Kenyamanan dan Pelayanan UnggulTooriz Indonesia dikenal dengan layanan unggul mereka. Setiap paket perjalanan ke Bangkok disusun dengan hati-hati untuk memastikan kenyamanan pelanggan. Mulai dari akomodasi yang nyaman hingga transportasi yang handal, semua dipersiapkan dengan baik.Pengalaman Pelanggan yang MemuaskanUlasan pelanggan sebelumnya menyoroti kepuasan mereka terhadap paket perjalanan Tooriz Indonesia keBangkok. Mereka mengapresiasi panduan yang informatif, pelayanan yang ramah, serta pengalaman yang mendalam dan berkesan.(Content Promotion/Tooriz Indonesia)content promotion","Travel"
"Majalengka-Libur akhir tahunsegera tiba. Jika berwisata lewat JalanTol Cikopo-Palimanandengan kendaraan pribadi, traveler bisa istirahat dengan nyaman di Rest Area KM 166 Cipali.Rest Area KM 166 Cipali berlokasi di Kabupaten Majalengka, tepatnya di Jalan Tol Cikopo-Palimanan KM 166, Surawangi, Kecamatan Jatiwaringin.Tempat ini adalah rest area tipe A, yang artinya merupakan tempat istirahat. Mengutip website resmi Badan Pengatur Jalan Tol Kementerian PUPR, Rabu (6/12/2023), rest area atau Tempat Istirahat Pelayanan (TIP) tipe A memiliki area lebih luas dan punya fasilitas umum yang lengkap. Meliputi ATM, Toilet, SPBU, klinik kesehatan, bengkel, minimarket, mushola, kios, tempat parkir, ruang terbuka hijau hingga restoran.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTPada perjalanan detikcom melalui jalan Tol Cipali, Rabu (6/12/2023), kami sempat singgah sejenak ke rest area ini sekitar pukul 07.45 WIB.Terlihat kondisi rest area ini cukup ramai, kendati kami singgah di hari biasa dan belum memasuki musim liburan. Namun, sebagai rest area tipe A, spot parkir pun terlihat masih cukup lega.Rest Area KM 166 Cipali Foto: (Weka Kanaka/detikTravel)Rest area ini memiliki berbagai fasilitas yang lengkap juga bersih. Untuk toilet misalnya, tersedia bilik toilet dan urinoir. Selain itu, toiletnya juga bersih, tersedia sabun cuci tangan dan gratis!Selain fasilitas toilet, tempat ini juga punya fasilitas umum yang menarik. Misalnya saja tempat duduk-duduk dan taman kecil yang bisa menjadi spot duduk santai. Tak hanya itu, ada juga air mancur kecil yang bisa menjadi hiburan tersendiri atau spot foto.Istirahat di sini, traveler tak perlu pusing soal perut, ada berbagai makanan dan minuman yang bisa jadi pilihan. Beberapa menu makanan yang bisa dijajal adalah nasi padang, nasi goreng atau sate maranggi, kalau ngantuk aneka macam kopi tersedia di sini. Bahkan, ada toko oleh-oleh yang bisa traveler kunjungi.Ada Hotel di Rest Area KM 166 CipaliMungkin belum banyak yang tahu kalau rest area ini memiliki akomodasi hotel. Iya, hotel. Traveler bisa istirahat maksimal di sini.Hotel ini adalah hotel transit yang menawarkan tiga tipe kamar berbeda yang disesuaikan untuk memenuhi berbagai preferensi tamu menginap. Fasilitasnya meliputi kunci pintu elektronik, AC yang dapat dikontrol, kamar mandi dengan shower, dan akses WiFi.Baca juga:Ibu Beberkan Kondisi Zhafirah, Pendaki Viral yang Selamat dari Erupsi MarapiKamar tipe Express menawarkan tamu pilihan untuk memilih antara 1 (satu) atau 2 (dua) tempat tidur, mencakup ruang yang cukup luas yaitu seluas 23 meter persegi. Sedangkan kamar tipe Suite Express ideal untuk keluarga yang mencari pengalaman menginap yang nyaman dengan kamar luas seluas 27 meter persegi.Rest area ini berdekatan dengan Bandara Internasional Kertajati. Sementara itu, dengan dibukanya Tol Cisumdawu diperkirakan akan membawa berdampak peningkatan kendaraan yang masuk ke Rest Area KM 166.Baca juga:Thailand Berjibaku Hilangkan Citra Wisata Seks, tapi Dikuliti Media JermanSimak Video ""Rest Area Penuh, Pemudik Ini Terpaksa Istirahat di Bahu Jalan!""[Gambas:Video 20detik](bnl/wsw)tol cikopo-palimananrest area km 166 cipalirest arearoad trip","Travel"
"Jakarta-PesawatPelita Airdiancam bom. Dalam keadaan demikian, traveler harus kembali ke terminal dan dicek ulang secara menyeluruh lagi.Pengamat penerbangan, Gerry Soejatman menjelaskan prosedur ketika pesawat diancam bom. Gerry pula yang pertama mengabarkan bahwa pesawat Pelita Air sedang diancam bom di Bandara Internasional Juanda Surabaya.""Sampai saat ini proses re-screening sama penyisiran pesawat masih berlangsung. Tapi tadi sudah ada kabar dari teman di pihak penerbangan airline dan lain-lain, lalu kita cek di juga posisi pesawatnya ini sesuai bahwa ada ancaman bom,"" kata dia, Rabu (6/12/2023).ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT""Terus juga ada penumpang yang onboard sudah memberi tahu,"" ungkap dia.Proses selanjutnyaGerry mengatakan pesawat yang diancam bom harus ditempatkan di lokasi yang jauh dari bangunan dan pesawat lain. Lalu, pihak keamanan akan masuk ke pesawat dan melakukan penyisiran.""Jadi tidak dievakuasi darurat ya. Tapi dalam arti pesawat dibawa ke tempat yang jauh dari mana-mana,"" kata Gerry.""Lalu, pihak polisi, kali ini polisi militer akan masuk ke pesawat, akan mengecek siapa tadi yang guyon atau bagaimana. Karena ini sudah teridentifikasi pelakunya, yang diduga pelaku sudah teridentifikasi dan akan ditanya kebenarannya, 'Bener ga?' lalu dia diseret keluar,"" urai dia.Baca juga:Viral Ancaman Bom di Bandara Juanda, Pelita Air Batal TerbangTak hanya terduga tersangka yang bilang ada bom yang diseret keluar petugas keamanan. Kata Gerry, semua penumpang juga harus masuk terminal lagi untuk dilakukan pengecekan menyeluruh, lebih ketat dari pengecekan awal.""Setelah itu untuk make sure bahwa itu benar-benar guyon dan tidak ada keraguan maka penumpang akan disuruh turun di screening ulang, pesawat disterilisasi,"" kata Gerry.""Jadi mereka harus dibawa ke terminal lagi untuk dilakukan ulang. Screening full ya, sampai tas dibuka semua, nggak hanya x-ray saja. Karena mereka harus make sure itu hanya guyon,"" ungkap dia.Baca juga:Pesawat Pelita Air Diancam Bom-Batal Terbang, AP I Beri PenjelasanGerry mengatakan bahwa tiada bom asli yang mengintai pesawatPelita Air. Ia menyebut bahwa jika ada yang mengaku maka kemungkinan itu hanyalah gurauan semata.""Tinggal pelaku ini mau diapain. Untuk sementara mengarahnya ke sana (penumpang guyon bawa bom),"" jelas Gerry.""Tidak ada indikasi lainnya. Biasanya, ancaman kalau nggak ada yang mengaku nggak ada apa baru kita khawatir. Kalau ada yang ngaku ini biasanya guyon tapi tetap harus dicek ulang semuanya,"" pungkas dia.Simak Video ""Pesawat Pelita Air Dapat Ancaman Bom di Bandara Juanda Surabaya""[Gambas:Video 20detik](msl/wsw)pelita airpelita air diancam bombandarabandara juandasurabaya","Travel"
"Jakarta-Pelita Airdiancam oleh bom di Bandara Internasional Juanda Surabaya. Perusahaan menyatakan bahwa itu hanyalah candaan dan armada dinyatakan aman.Jadi, maskapai memberikan klarifikasi atas kejadian ancaman bom pada penerbangan IP 205 Rute Surabaya-Jakarta pukul 13.20. Disebutkan bahwa ada laporan yang beredar mengenai adanya ancaman bom di pesawat""Kami dan tim keamanan melakukan investigasi dan didapat fakta bahwa gurauan ancaman bom berasal seorang penumpang yang berada di dalam pesawat penerbangan IP 205 dengan nama Surya Hadi Wijaya dengan seat number 14A. Gurauan tersebut terlontar saat pesawat sedang berjalan (taxy)menuju landasan pacu,"" kata Corporate Secretary Pelita Air, Agdya P.P. Yogandari, Rabu (6/12/2023).ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT""Kami sudah mengambil tindakan sesuai dengan protokol keamanan yang telah ditetapkan. Tim keamanan bekerja sama dengan aparat bandara melakukan pemeriksaan menyeluruh terhadap pesawat, penumpang, bagasi serta barang bawaan dan dinyatakan aman,"" ungkap dia.Agdya lalu mengutip Pasal 344 huruf e Undang-Undang Nomor 1 Tahun 2009 tentang Penerbangan, bahwa setiap orang dilarang melakukan tindakan melawan hukum (acts of unlawful interference) yang membahayakan keselamatan penerbangan dan angkutan udara berupa menyampaikan informasi palsu yang membahayakan keselamatan penerbangan.""Sehingga penumpang tersebut akan diproses sesuai dengan Undang-Undang yang berlaku,"" tegas Agdya.Baca juga:Pesawat Pelita Air Diancam Bom-Batal Terbang, AP I Beri Penjelasan""Menurut pasal 437 Undang-Undang Nomor 1 Tahun 2009 tentang Penerbangan, Setiap orang menyampaikan informasi palsu yang membahayakan keselamatan penerbangan sebagaimana di maksud pasal 344 huruf e dipidana dengan pidana penjara paling lama 1 (satu) tahun,"" imbuh dia.Di samping itu, Pelita Air menegaskan bahwa keamanan dan keselamatan penumpang serta kru adalah prioritas utama bagi mereka. Pihaknya akan selalu mengikuti protokol keselamatan dan keamanan yang ketat dan tidak menolerir hal-hal yang berpotensi mengganggu keamanan dan keselamatan penerbangan dan akan bertindak tegas kepada pelaku.""Pelita Air selalu bekerja sama dengan otoritas terkait untuk memastikan keselamatan dan keamanan di setiap penerbangan,"" kata dia.Baca juga:Viral Ancaman Bom di Bandara Juanda, Pelita Air Batal TerbangSaat ini penerbangan IP 205 sedang dipersiapkan dan dijadwalkan kembali terbang menuju Jakarta pada pukul 18.00. Penumpang saat ini menunggu di ruang keberangkatan Bandara Juanda, Surabaya.""Kepada seluruh penumpang dalam penerbangan tersebut, kami mengucapkan terima kasih atas kesabaran dan pengertian yang diberikan selama proses pemeriksaan berlangsung. Kami memahami bahwa keselamatan dan keamanan adalah hal yang sangat penting dan kami selalu berkomitmen untuk menyediakan penerbangan yang aman,"" ungkap Agdya.Simak Video ""Bercanda Bawa Bom di Pesawat Pelita Air Berujung Ancaman Penjara""[Gambas:Video 20detik](msl/wsw)pelita air diancam bompelita airancaman bombandara juandasurabaya","Travel"
"Surabaya-PesawatPelita Airdiancam bom sehingga batal terbang. Pihak Angkasa Pura (AP) I pun memberi penjelasan terkait insiden tersebut.Pelita Air dengan nomor penerbangan IP205 PKPWD gagal mengudara dari Bandara Juanda, Surabaya. Pesawat dengan tujuan Bandara Soekarno-Hatta, Jakarta itu mendapat ancaman bom.Angkasa Pura I Bandara Internasional Juanda membenarkan soal ancaman bom tersebut. Ancama itu berasal dari seorang penumpang. Setelah ditanya petugas, penumpang tersebut cuma bercanda.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT""Kami sampaikan bahwa pesawat Pelita Air dengan no penerbangan IP 205 tujuan Jakarta mengalami keterlambatan penerbangan dikarenakan terdapat penumpang yang bercanda membawa bom,"" jelas General Manager PT Angkasa Pura I Bandara Internasional Juanda Sisyani Jaffar melalui keterangan tertulis yang diterima detikJatim, Rabu (6/12/2023).Setelah menerima ancaman bom, pesawat Pelita Air langsung diarahkan ke isolated parking area. Selanjutnya, pesawat diperiksa lebih lanjut oleh petugas gabungan Bandara Juanda.Baca juga:Viral Ancaman Bom di Bandara Juanda, Pelita Air Batal TerbangDari hasil pemeriksaan, petugas tak menemukan bom yang dimaksud oleh penumpang tadi. Penumpang yang belum diketahui identitasnya itu langsung diamankan oleh Pomal.""Yang bersangkutan saat ini telah diamankan dan dibawa oleh POM Lanudal Juanda,"" tambah Sisyani.Diberitakan sebelumnya, Pelita Air bernomor penerbangan IP205 PKPWD, tujuan Surabaya-Cengkareng batal terbang karena ancaman bom. Seluruh penumpang di pesawat itu dievakuasi kembali ke ruang tunggu bandara dengan bus.""Ini saya masih di bus dari tadi. Jadi tadi itu pesawat ini sudah jalan mau lepas landas tiba-tiba dihentikan. Kami juga sempat bertanya-tanya ada apa,"" katanya salah satu penumpangPelita Air, Aunur Rofiq.Baca juga:Kisah 100 Motor Tak Bertuan di Bandara Bali, Ditinggal Pemilik Bertahun-tahunHingga sekitar pukul 15.28 WIB Aunur mengatakan dirinya dan seluruh penumpang masih menunggu di atas bus tidak jauh dari lokasi pesawatPelita Airyang sedang diperiksa petugas. Bus itu tidak segera mengantar para penumpang kembali ke ruang tunggu.Sebelum itu, Aunur mengatakan dia melihat sejumlah petugas keamanan bandara masuk ke dalam pesawat mengamankan seorang pria yang duduk di kursi 14 A.""Betul itu ada satu orang yang duduk di kursi 14 A diamankan,"" ujarnya.------Artikel ini telah naik didetikJatim.Simak Video ""Pesawat Pelita Air Dapat Ancaman Bom di Bandara Juanda Surabaya""[Gambas:Video 20detik](wsw/wsw)pelita airbandara juandaancaman bomsurabaya","Travel"
"Surabaya-Media sosial digegerkan dengan ancaman bom di Bandara Juanda, Surabaya. Pesawat Pelita Air dengan nomor penerbangan IP205 PKPWD tujuan Jakarta batal terbang.Berdasarkan pengakuan pemilik akun X @gerryS Gerry Soejatman, ancaman bom itu terjadi pada Rabu (6/12/2023) siang.""BREAKING: Pelita Air IP205 PKPWD, SUB-CGK, bomb threat prior to take off, aircraft moved to remote area. Semoga bukan bom beneran! ð"" Demikian sebut Gerry di akunnya.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTAunur Rofiq, salah satu penumpang Pelita Air membenarkan bahwa pada sekitar pukul 13.40 WIB dirinya dan penumpang lain diminta turun dari pesawat karena sebab tertentu.Baca juga:Pramugari Benci Kode Ini, Artinya Penerbangan Terancam""Situasinya menegangkan memang, kami diminta turun. Sekarang kami masih menunggu di bus pesawat. Sepertinya pesawat diperiksa,"" ujar Aunur kepada detikJatim pukul 15.28 WIB.Seluruh penumpang diminta turun, satu orang diamankan oleh petugas. Petugas masuk ke dalam pesawat mengamankan pria yang duduk di kursi 14 A.""Betul itu ada satu orang yang duduk di kursi 14 A diamankan,"" ujarnya.""Yang diamankan seorang pria,"" tambahnya.Berdasarkan informasi yang diterima detikJatim, ada cukup banyak petugas di runway saat proses evakuasi penumpang itu.Hingga sekitar pukul 15.28 WIB pesawat Pelita Air belum berangkat meski menurut Aunur Rofiq sejumlah kru pesawat sudah mulai masuk kembali ke pesawat.Informasi yang diterima detikJatim, penumpang tersebut diperiksa Pomal Bandara Juanda.Belum ada konfirmasi dari pihak Bandara Internasional Juanda mengenai ini. detikJatim sudah berusaha menghubungi Corporate Secretary Pelita Air Agdya PP Yogandari melalui WhatsApp, namun hingga berita ini ditulis yang bersangkutan belum merespons.Simak Video ""Pesawat Pelita Air Dapat Ancaman Bom di Bandara Juanda Surabaya""[Gambas:Video 20detik](bnl/bnl)bandara juandasurabayapelita airpenumpang pesawat","Travel"
